행정동_코드,행정동_코드_명,자치구,업종_영문,업종_명,실제_소비액,기대_소비액,소비_격차_금액,소비_격차_비율_pct,잔차_ZScore
11470640,신정3동,양천구,지출_총금액,전체_총소비,5502103250.0,6118764004.0,-616660754.0,-10.08,-0.138
11470650,신정4동,양천구,지출_총금액,전체_총소비,10334753500.0,15322447863.0,-4987694363.0,-32.55,-0.511
11470670,신정6동,양천구,지출_총금액,전체_총소비,2863491750.0,1130328627.0,1733163123.0,153.33,1.207
11470680,신정7동,양천구,지출_총금액,전체_총소비,4602008500.0,3054364878.0,1547643622.0,50.67,0.532
11500510,염창동,강서구,지출_총금액,전체_총소비,6734162250.0,8064324514.0,-1330162264.0,-16.49,-0.234
11500520,등촌1동,강서구,지출_총금액,전체_총소비,5512758750.0,6539745699.0,-1026986949.0,-15.7,-0.222
11500530,등촌2동,강서구,지출_총금액,전체_총소비,2490131000.0,1937239305.0,552891695.0,28.54,0.326
11500535,등촌3동,강서구,지출_총금액,전체_총소비,8658098500.0,11129442046.0,-2471343546.0,-22.21,-0.326
11500540,화곡1동,강서구,지출_총금액,전체_총소비,11699839500.0,12279070090.0,-579230590.0,-4.72,-0.063
11500550,화곡2동,강서구,지출_총금액,전체_총소비,2412094250.0,1455907256.0,956186994.0,65.68,0.656
11500560,화곡3동,강서구,지출_총금액,전체_총소비,4512418750.0,4413004549.0,99414201.0,2.25,0.029
11500570,화곡4동,강서구,지출_총금액,전체_총소비,4554008500.0,4200113504.0,353894996.0,8.43,0.105
11500590,화곡본동,강서구,지출_총금액,전체_총소비,6017235750.0,3670557935.0,2346677815.0,63.93,0.642
11500591,화곡6동,강서구,지출_총금액,전체_총소비,7676778750.0,7480863308.0,195915442.0,2.62,0.034
11500593,화곡8동,강서구,지출_총금액,전체_총소비,4610469250.0,5214338917.0,-603869667.0,-11.58,-0.16
11500603,가양1동,강서구,지출_총금액,전체_총소비,80636917250.0,18839657961.0,61797259289.0,328.02,1.888
11500604,가양2동,강서구,지출_총금액,전체_총소비,3097589000.0,1184152937.0,1913436063.0,161.59,1.249
11500605,가양3동,강서구,지출_총금액,전체_총소비,522134000.0,947827767.0,-425693767.0,-44.91,-0.774
11500611,발산1동,강서구,지출_총금액,전체_총소비,26042329500.0,18143248372.0,7899081128.0,43.54,0.469
11500615,우장산동,강서구,지출_총금액,전체_총소비,7063471500.0,8518670198.0,-1455198698.0,-17.08,-0.243
11500620,공항동,강서구,지출_총금액,전체_총소비,7896721250.0,12582343192.0,-4685621942.0,-37.24,-0.605
11500630,방화1동,강서구,지출_총금액,전체_총소비,7078545500.0,10118194835.0,-3039649335.0,-30.04,-0.464
11500640,방화2동,강서구,지출_총금액,전체_총소비,9305667500.0,2915809241.0,6389858259.0,219.15,1.507
11500641,방화3동,강서구,지출_총금액,전체_총소비,1738982500.0,2545976193.0,-806993693.0,-31.7,-0.495
11530510,신도림동,구로구,지출_총금액,전체_총소비,9823096000.0,10674521497.0,-851425497.0,-7.98,-0.108
11530520,구로1동,구로구,지출_총금액,전체_총소비,1883143500.0,815969742.0,1067173758.0,130.79,1.086
11530530,구로2동,구로구,지출_총금액,전체_총소비,15106037500.0,22022718968.0,-6916681468.0,-31.41,-0.489
11530540,구로3동,구로구,지출_총금액,전체_총소비,1929141662750.0,27132532389.0,1902009130361.0,7010.07,5.536
11530550,구로4동,구로구,지출_총금액,전체_총소비,5557349000.0,7137562080.0,-1580213080.0,-22.14,-0.325
11530560,구로5동,구로구,지출_총금액,전체_총소비,18675775500.0,11543236422.0,7132539078.0,61.79,0.625
11530595,가리봉동,구로구,지출_총금액,전체_총소비,1426207500.0,1862709358.0,-436501858.0,-23.43,-0.347
11530720,고척1동,구로구,지출_총금액,전체_총소비,7191826000.0,6467481236.0,724344764.0,11.2,0.138
11530730,고척2동,구로구,지출_총금액,전체_총소비,3323490000.0,4808749265.0,-1485259265.0,-30.89,-0.48
11530740,개봉1동,구로구,지출_총금액,전체_총소비,4815231750.0,7999477071.0,-3184245321.0,-39.81,-0.659
11530750,개봉2동,구로구,지출_총금액,전체_총소비,3550366750.0,5560297807.0,-2009931057.0,-36.15,-0.582
11530760,개봉3동,구로구,지출_총금액,전체_총소비,2914922250.0,3736799913.0,-821877663.0,-21.99,-0.323
11530770,오류1동,구로구,지출_총금액,전체_총소비,3740669000.0,6314571414.0,-2573902414.0,-40.76,-0.68
11530780,오류2동,구로구,지출_총금액,전체_총소비,4002496500.0,4840075670.0,-837579170.0,-17.31,-0.247
11530790,수궁동,구로구,지출_총금액,전체_총소비,2618586500.0,3035851813.0,-417265313.0,-13.74,-0.192
11530800,항동,구로구,지출_총금액,전체_총소비,1189314500.0,347586552.0,841727948.0,242.16,1.597
11545510,가산동,금천구,지출_총금액,전체_총소비,37414180500.0,42704308740.0,-5290128240.0,-12.39,-0.172
11545610,독산1동,금천구,지출_총금액,전체_총소비,9692464250.0,12573130995.0,-2880666745.0,-22.91,-0.338
11545620,독산2동,금천구,지출_총금액,전체_총소비,2723764500.0,2468926068.0,254838432.0,10.32,0.128
11545630,독산3동,금천구,지출_총금액,전체_총소비,4845415000.0,6180100764.0,-1334685764.0,-21.6,-0.316
11545640,독산4동,금천구,지출_총금액,전체_총소비,1957512000.0,2637829202.0,-680317202.0,-25.79,-0.387
11545670,시흥1동,금천구,지출_총금액,전체_총소비,10279740000.0,13932005756.0,-3652265756.0,-26.21,-0.395
11545680,시흥2동,금천구,지출_총금액,전체_총소비,773709250.0,1228204715.0,-454495465.0,-37.0,-0.6
11545690,시흥3동,금천구,지출_총금액,전체_총소비,1516157000.0,2518911005.0,-1002754005.0,-39.81,-0.659
11545700,시흥4동,금천구,지출_총금액,전체_총소비,1319925250.0,1855259963.0,-535334713.0,-28.85,-0.442
11545710,시흥5동,금천구,지출_총금액,전체_총소비,1893851500.0,2386770466.0,-492918966.0,-20.65,-0.3
11560515,영등포본동,영등포구,지출_총금액,전체_총소비,3983509000.0,3203599649.0,779909351.0,24.34,0.283
11560535,영등포동,영등포구,지출_총금액,전체_총소비,31036591750.0,43228351691.0,-12191759941.0,-28.2,-0.43
11560540,여의동,영등포구,지출_총금액,전체_총소비,177357767500.0,139352207577.0,38005559923.0,27.27,0.313
11560550,당산1동,영등포구,지출_총금액,전체_총소비,6440189000.0,10409837878.0,-3969648878.0,-38.13,-0.623
11560560,당산2동,영등포구,지출_총금액,전체_총소비,8513383500.0,14735973733.0,-6222590233.0,-42.23,-0.712
11560585,도림동,영등포구,지출_총금액,전체_총소비,2494800250.0,1610807803.0,883992447.0,54.88,0.568
11560605,문래동,영등포구,지출_총금액,전체_총소비,1543124401750.0,23981428688.0,1519142973062.0,6334.66,5.407
11560610,양평1동,영등포구,지출_총금액,전체_총소비,4198981750.0,5903846853.0,-1704865103.0,-28.88,-0.442
11560620,양평2동,영등포구,지출_총금액,전체_총소비,13598673500.0,9955051719.0,3643621781.0,36.6,0.405
11560630,신길1동,영등포구,지출_총금액,전체_총소비,4257152000.0,4422844294.0,-165692294.0,-3.75,-0.05
11560650,신길3동,영등포구,지출_총금액,전체_총소비,3587059000.0,5554083745.0,-1967024745.0,-35.42,-0.568
11560660,신길4동,영등포구,지출_총금액,전체_총소비,970291500.0,1361384799.0,-391093299.0,-28.73,-0.44
11560670,신길5동,영등포구,지출_총금액,전체_총소비,1862373250.0,1127940771.0,734432479.0,65.11,0.651
11560680,신길6동,영등포구,지출_총금액,전체_총소비,4876746000.0,4929354898.0,-52608898.0,-1.07,-0.014
11560690,신길7동,영등포구,지출_총금액,전체_총소비,2469924500.0,2923814194.0,-453889694.0,-15.52,-0.219
11560700,대림1동,영등포구,지출_총금액,전체_총소비,5031827250.0,5264556690.0,-232729440.0,-4.42,-0.059
11560710,대림2동,영등포구,지출_총금액,전체_총소비,4500190500.0,5210071477.0,-709880977.0,-13.63,-0.19
11560720,대림3동,영등포구,지출_총금액,전체_총소비,7304024500.0,9350111360.0,-2046086860.0,-21.88,-0.321
11590510,노량진1동,동작구,지출_총금액,전체_총소비,7064586000.0,9312535456.0,-2247949456.0,-24.14,-0.359
11590520,노량진2동,동작구,지출_총금액,전체_총소비,6556052000.0,5415421777.0,1140630223.0,21.06,0.248
11590530,상도1동,동작구,지출_총금액,전체_총소비,7939648500.0,10695278440.0,-2755629940.0,-25.76,-0.387
11590540,상도2동,동작구,지출_총금액,전체_총소비,4525365750.0,6171478615.0,-1646112865.0,-26.67,-0.403
11590550,상도3동,동작구,지출_총금액,전체_총소비,4892594250.0,3939178797.0,953415453.0,24.2,0.281
11590560,상도4동,동작구,지출_총금액,전체_총소비,2287731250.0,3420155684.0,-1132424434.0,-33.11,-0.522
11590605,흑석동,동작구,지출_총금액,전체_총소비,10536748250.0,7831082549.0,2705665701.0,34.55,0.385
11590620,사당1동,동작구,지출_총금액,전체_총소비,9210064500.0,9979892877.0,-769828377.0,-7.71,-0.104
11590630,사당2동,동작구,지출_총금액,전체_총소비,9134807250.0,8103757664.0,1031049586.0,12.72,0.156
11590640,사당3동,동작구,지출_총금액,전체_총소비,2996795000.0,2891439251.0,105355749.0,3.64,0.046
11590650,사당4동,동작구,지출_총금액,전체_총소비,2366439750.0,2527588939.0,-161149189.0,-6.38,-0.086
11590651,사당5동,동작구,지출_총금액,전체_총소비,933393250.0,1481803882.0,-548410632.0,-37.01,-0.6
11590660,대방동,동작구,지출_총금액,전체_총소비,6717771000.0,12629356757.0,-5911585757.0,-46.81,-0.82
11590670,신대방1동,동작구,지출_총금액,전체_총소비,3465138250.0,3407833313.0,57304937.0,1.68,0.022
11590680,신대방2동,동작구,지출_총금액,전체_총소비,90739833250.0,9837274827.0,80902558423.0,822.41,2.885
11620525,보라매동,관악구,지출_총금액,전체_총소비,13689772750.0,2455017179.0,11234755571.0,457.62,2.231
11620545,청림동,관악구,지출_총금액,전체_총소비,1157666000.0,1265333087.0,-107667087.0,-8.51,-0.115
11620565,성현동,관악구,지출_총금액,전체_총소비,1482555000.0,2189288270.0,-706733270.0,-32.28,-0.506
11620575,행운동,관악구,지출_총금액,전체_총소비,6225734250.0,6299309938.0,-73575688.0,-1.17,-0.015
11620585,낙성대동,관악구,지출_총금액,전체_총소비,8973104500.0,8411993630.0,561110870.0,6.67,0.084
11620595,청룡동,관악구,지출_총금액,전체_총소비,8785066500.0,13650823725.0,-4865757225.0,-35.64,-0.572
11620605,은천동,관악구,지출_총금액,전체_총소비,6476273500.0,2993042458.0,3483231042.0,116.38,1.002
11620615,중앙동,관악구,지출_총금액,전체_총소비,5748066250.0,4863854988.0,884211262.0,18.18,0.217
11620625,인헌동,관악구,지출_총금액,전체_총소비,4167052750.0,6459105204.0,-2292052454.0,-35.49,-0.569
11620630,남현동,관악구,지출_총금액,전체_총소비,6116749250.0,3573128005.0,2543621245.0,71.19,0.698
11620645,서원동,관악구,지출_총금액,전체_총소비,12877976250.0,3442902042.0,9435074208.0,274.04,1.713
11620655,신원동,관악구,지출_총금액,전체_총소비,2094468500.0,2033740122.0,60728378.0,2.99,0.038
11620665,서림동,관악구,지출_총금액,전체_총소비,2440969750.0,1776953916.0,664015834.0,37.37,0.412
11620685,신사동,관악구,지출_총금액,전체_총소비,3717317750.0,4452090862.0,-734773112.0,-16.5,-0.234
11620695,신림동,관악구,지출_총금액,전체_총소비,8990413750.0,8970547962.0,19865788.0,0.22,0.003
11620715,난향동,관악구,지출_총금액,전체_총소비,709280500.0,1038227321.0,-328946821.0,-31.68,-0.495
11620725,조원동,관악구,지출_총금액,전체_총소비,6929023000.0,4322463535.0,2606559465.0,60.3,0.613
11620735,대학동,관악구,지출_총금액,전체_총소비,7079716000.0,11720206622.0,-4640490622.0,-39.59,-0.654
11620745,삼성동,관악구,지출_총금액,전체_총소비,1857752500.0,2471647055.0,-613894555.0,-24.84,-0.371
11620765,미성동,관악구,지출_총금액,전체_총소비,3704530750.0,5745266519.0,-2040735769.0,-35.52,-0.57
11620775,난곡동,관악구,지출_총금액,전체_총소비,2780029750.0,3132836103.0,-352806353.0,-11.26,-0.155
11650510,서초1동,서초구,지출_총금액,전체_총소비,10837663000.0,25314431548.0,-14476768548.0,-57.19,-1.101
11650520,서초2동,서초구,지출_총금액,전체_총소비,173985827500.0,42359296431.0,131626531069.0,310.74,1.834
11650530,서초3동,서초구,지출_총금액,전체_총소비,214675097750.0,68513011943.0,146162085807.0,213.33,1.483
11650531,서초4동,서초구,지출_총금액,전체_총소비,33974203250.0,34324964658.0,-350761408.0,-1.02,-0.013
11650540,잠원동,서초구,지출_총금액,전체_총소비,9543454250.0,15217003479.0,-5673549229.0,-37.28,-0.606
11650550,반포본동,서초구,지출_총금액,전체_총소비,428839250.0,4115709015.0,-3686869765.0,-89.58,-2.936
11650560,반포1동,서초구,지출_총금액,전체_총소비,8847169500.0,12437482273.0,-3590312773.0,-28.87,-0.442
11650570,반포2동,서초구,지출_총금액,전체_총소비,2000837500.0,4363113590.0,-2362276090.0,-54.14,-1.012
11650580,반포3동,서초구,지출_총금액,전체_총소비,5271135500.0,8178514512.0,-2907379012.0,-35.55,-0.57
11650581,반포4동,서초구,지출_총금액,전체_총소비,29951960000.0,19458704892.0,10493255108.0,53.93,0.56
11650590,방배본동,서초구,지출_총금액,전체_총소비,19375456000.0,10326200326.0,9049255674.0,87.63,0.817
11650600,방배1동,서초구,지출_총금액,전체_총소비,6531537500.0,8368207206.0,-1836669706.0,-21.95,-0.322
11650610,방배2동,서초구,지출_총금액,전체_총소비,80463568000.0,5966515809.0,74497052191.0,1248.59,3.378
11650620,방배3동,서초구,지출_총금액,전체_총소비,4509257500.0,6891634019.0,-2382376519.0,-34.57,-0.551
11650621,방배4동,서초구,지출_총금액,전체_총소비,6605344750.0,16478928803.0,-9873584053.0,-59.92,-1.187
11650651,양재1동,서초구,지출_총금액,전체_총소비,10705756500.0,27930996656.0,-17225240156.0,-61.67,-1.245
11650652,양재2동,서초구,지출_총금액,전체_총소비,10159962750.0,20517600291.0,-10357637541.0,-50.48,-0.913
11650660,내곡동,서초구,지출_총금액,전체_총소비,2887232500.0,3680892858.0,-793660358.0,-21.56,-0.315
11680510,신사동,강남구,지출_총금액,전체_총소비,38285137000.0,45030264232.0,-6745127232.0,-14.98,-0.211
11680521,논현1동,강남구,지출_총금액,전체_총소비,39603820750.0,52390982516.0,-12787161766.0,-24.41,-0.363
11680531,논현2동,강남구,지출_총금액,전체_총소비,25363885500.0,47894206097.0,-22530320597.0,-47.04,-0.825
11680545,압구정동,강남구,지출_총금액,전체_총소비,39323780000.0,67957756157.0,-28633976157.0,-42.13,-0.71
11680565,청담동,강남구,지출_총금액,전체_총소비,29891652750.0,58794920462.0,-28903267712.0,-49.16,-0.878
11680580,삼성1동,강남구,지출_총금액,전체_총소비,35944874250.0,48460190586.0,-12515316336.0,-25.83,-0.388
11680590,삼성2동,강남구,지출_총금액,전체_총소비,15714014500.0,25428373851.0,-9714359351.0,-38.2,-0.625
11680600,대치1동,강남구,지출_총금액,전체_총소비,11424314500.0,15355888943.0,-3931574443.0,-25.6,-0.384
11680610,대치2동,강남구,지출_총금액,전체_총소비,25162143000.0,42143627664.0,-16981484664.0,-40.29,-0.67
11680630,대치4동,강남구,지출_총금액,전체_총소비,187605671250.0,27591859775.0,160013811475.0,579.93,2.489
11680640,역삼1동,강남구,지출_총금액,전체_총소비,1334302837000.0,184877997733.0,1149424839267.0,621.72,2.566
11680650,역삼2동,강남구,지출_총금액,전체_총소비,695465866750.0,33932268699.0,661533598051.0,1949.57,3.921
11680655,도곡1동,강남구,지출_총금액,전체_총소비,34733474250.0,21926228276.0,12807245974.0,58.41,0.597
11680656,도곡2동,강남구,지출_총금액,전체_총소비,73175180500.0,21303492702.0,51871687798.0,243.49,1.602
11680660,개포1동,강남구,지출_총금액,전체_총소비,381973500.0,1714599580.0,-1332626080.0,-77.72,-1.95
11680670,개포2동,강남구,지출_총금액,전체_총소비,2356962250.0,5805810512.0,-3448848262.0,-59.4,-1.17
11680690,개포4동,강남구,지출_총금액,전체_총소비,3470632750.0,6027686101.0,-2557053351.0,-42.42,-0.717
11680700,세곡동,강남구,지출_총금액,전체_총소비,5648855750.0,3716697262.0,1932158488.0,51.99,0.544
11680720,일원본동,강남구,지출_총금액,전체_총소비,4878761250.0,2195445484.0,2683315766.0,122.22,1.037
11680730,일원1동,강남구,지출_총금액,전체_총소비,2589582500.0,2768311293.0,-178728793.0,-6.46,-0.087
11680740,일원2동,강남구,지출_총금액,전체_총소비,1274709500.0,1023612414.0,251097086.0,24.53,0.285
11680750,수서동,강남구,지출_총금액,전체_총소비,143281103500.0,6376873459.0,136904230041.0,2146.89,4.041
11710510,풍납1동,송파구,지출_총금액,전체_총소비,1624801500.0,1665772980.0,-40971480.0,-2.46,-0.032
11710520,풍납2동,송파구,지출_총금액,전체_총소비,5307911250.0,7112570465.0,-1804659215.0,-25.37,-0.38
11710531,거여1동,송파구,지출_총금액,전체_총소비,1844726750.0,1583508180.0,261218570.0,16.5,0.198
11710532,거여2동,송파구,지출_총금액,전체_총소비,3289898500.0,4141741981.0,-851843481.0,-20.57,-0.299
